15,-5.0572715646,-0.2426164403,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-3.7028629620,-3.5170992573,-3.8736975561,-2.0539653852,-6.4373480908,-1.0667702336,-1.2710506306
16,-7.1804538835,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-3.7028629699,-2.5744775765,-3.8736975560,-2.0539653846,-6.4373480886,-1.0656571480,-1.2707745928
17,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-3.7028629699,-2.5744775765,-3.8736975560,-2.0539653846,-6.4373480886,-0.0000010000,-1.2704430702
18,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-1.0038480023,-2.5744775766,-3.8736975564,-2.0539653851,-6.4373480874,-0.0133151872,-1.2740248893
19,-5.0572715646,-1.6017954232,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-2.6479946826,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653851,-6.4373480799,-2.1623351541,-1.2680695103
20,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-2.6479946826,-3.7028629693,-2.5744775750,-3.8736975538,-2.0539653851,-6.4373480802,-2.1623462485,-1.2703989182
21,-5.0572715646,-0.2842765858,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623298723,-0.0010657864
22,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629691,-1.1840716321,-3.8736975533,-2.0539653697,-6.4373480901,-2.1623680110,-1.2717720250
23,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775752,-3.8736975543,-2.0539653854,-6.4373480794,-2.1623793979,-1.2691873209
24,-5.0572715646,-6.7708833852,-3.3858704306,-5.3615318173,-4.2751796775,-0.2094536439,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623292313,-1.2664847879
25,-5.0572715646,-0.2842765858,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.8431175589,-3.8736975543,-0.0004396574,-6.4373480960,-2.1624114999,-1.2685053022
26,-5.0572715646,-1.0652303047,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975542,-2.0539653853,-6.4373480809,-2.1623449290,-1.2683243502
27,-5.0572715646,-3.1744019619,-3.3858704306,-0.0000010000,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629614,-3.5170992558,-3.8736975541,-2.0539653858,-6.4373480818,-2.1623302313,-1.2675456188
28,-5.0572715646,-0.0008315537,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480799,-2.1623460115,-1.2635407178
29,-7.7097741736,-0.6942573735,-3.3858704306,-4.3486247231,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629695,-2.5744775764,-3.8736975537,-2.0539628159,-6.4373480925,-2.1623896327,-1.2642773339
30,-5.0572715646,-1.6017954232,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-0.1637525143,-0.0000080861,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-10.3962037255,-1.2666563969
31,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975538,-0.0004396574,-6.4373480800,-2.1623452252,-1.2695827618
32,-5.0572715646,-3.1744019619,-3.3858704306,-3.4712793014,-4.2751796775,-0.0252435109,-5.3102248106,-4.6029430467,-3.7028628052,-2.5744775656,-3.8736975980,-2.0539653879,-6.4373486459,-0.6383706842,-1.2686434883
33,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480797,-2.1623490052,-1.2677259796
34,-6.4360117505,-0.2842765858,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623295225,-1.2606598713
35,-5.0572715646,-2.5573644114,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248096,-4.6029430464,-3.7028629719,-1.5692613608,-3.8736975544,-0.0003961167,-6.4373482564,-2.1624123606,-1.2632307841
36,-0.0000127617,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629612,-3.5170992558,-3.8736975541,-2.0539653858,-6.4373480817,-2.1623557978,-1.2700470302
37,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-0.0000010000,-2.1623589168,-1.2688061658
38,-7.1804538835,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796776,-2.5575596631,-5.3102249035,-4.6029431538,-0.7132208798,-3.5171079772,-3.8736975863,-2.0539426769,-6.4375266291,-2.1623634964,-2.2165766107
39,-6.1438651764,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-0.0000085028,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1608358466,-1.2687484438
40,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975542,-2.0539653853,-6.4373480809,-2.1623447239,-1.2687665919
41,-5.0572715646,-4.3088090035,-3.3858704306,-5.3615318173,-4.2751796775,-0.0000030028,-5.3102248095,-4.6029430467,-3.7028629694,-2.5744775634,-3.8736975585,-2.0539653858,-6.4373481047,-2.1623001960,-1.2602168879
42,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.8431175557,-3.8736975543,-0.7562661433,-6.4373481000,-2.1624356270,-1.2737542929
43,-5.0572715646,-0.0000051500,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629698,-2.5744775798,-3.8736975559,-2.0539653874,-6.4373481020,-2.1624564167,-0.0010508016
44,-5.0572715646,-1.6017954232,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248096,-4.6029430464,-3.7028629717,-1.5692613598,-3.8736975539,-2.0539653249,-6.4373482487,-2.1623937884,-1.2711586161
45,-5.0572715646,-6.0964336808,-3.3858704306,-0.0000036458,-4.2751796775,-2.5575599156,-5.3102248095,-2.6720847677,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623334915,-1.2663866564
46,-5.0572715646,-5.0974415168,-3.3858704306,-4.4249478454,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-1.8107555454,-3.8736975550,-2.0539653852,-6.4373480777,-2.1623541356,-1.2448992396
47,-5.0572715646,-3.1744019619,-3.3858704306,-4.9129936642,-4.2751796775,-0.0252435109,-5.3102248095,-4.6029430464,-3.7028629698,-0.0928179254,-3.8736975542,-2.0539653646,-6.4373480978,-2.1624242421,-1.2713007521
48,-6.8372802219,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-0.0003001094,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623306297,-0.0010627268
49,-0.0000010000,-3.1744019619,-2.1633125751,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480795,-2.1623551172,-1.2689863316
50,-6.0911297663,-0.0006806680,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629696,-2.5744775786,-3.8736975557,-2.0539653870,-6.4373480939,-2.1624213622,-1.2607878305
51,-5.0572715646,-0.0142796928,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629695,-2.5744775762,-3.8736975543,-0.0003961167,-6.4373480878,-2.1623640030,-1.2612037522
52,-6.0911297663,-1.6017954232,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-2.6479946826,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653851,-6.4373480798,-2.1623301935,-1.2673376728
53,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480799,-2.1623763497,-1.2683889575
54,-5.0572715646,-0.0009118261,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629695,-2.5744775765,-3.8736975544,-2.0539653858,-6.4373480888,-2.1623840173,-1.2576285017
55,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-0.0003132781,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623357908,-1.2672440060
56,-5.0572715646,-0.0006356153,-3.3858704306,-0.0000010000,-4.2751796775,-2.5575599156,-5.3102248095,-0.3144293586,-3.7028629693,-2.5744775754,-3.8736975542,-2.0539653855,-6.4373480809,-2.1623658668,-1.2604180973
57,-5.0572715646,-3.0745472023,-3.3858704306,-4.3486247231,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653852,-6.4373480805,-2.1623252577,-1.2674412740
58,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-0.6370742322,-3.8736975538,-0.0000010000,-6.4373480816,-2.1623529123,-1.2701834633
59,-5.0572715646,-1.0652303047,-1.3221105548,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-0.8431175589,-3.8736975543,-2.0539653657,-6.4373480961,-2.1624230857,-1.2693717933
60,-5.0572715646,-1.4606110602,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775698,-2.8207476078,-0.7562661552,-6.4373480826,-2.1623449960,-1.2675966874
61,-0.4624005580,-7.1025131387,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-2.8207476079,-2.0539653852,-6.4373480796,-2.1623318741,-1.2669118119
62,-5.0572715646,-0.0030070200,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975542,-2.0539653854,-6.4373480807,-2.1623498959,-0.0010605288
63,-5.0572715646,-3.1744019619,-3.3858704306,-0.0000010000,-4.2751796775,-0.2094536439,-5.3102248095,-1.0260145518,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653851,-6.4373480798,-2.1623346114,-1.2666466080
64,-5.0572715646,-2.4841763851,-3.3858704306,-0.0000010000,-4.2751796775,-1.3220385926,-5.3102248095,-4.6029430464,-3.7028629691,-2.5744775753,-3.8736975552,-2.0539653853,-6.4373480867,-2.1623485885,-0.0000010000
65,-5.0572715646,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248096,-0.6144886697,-3.7028629695,-2.5744775748,-3.8736974731,-2.0539653842,-6.4373480978,-2.1624243210,-0.0000044222
66,-5.0572715646,-1.4606110602,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480802,-0.5321843811,-0.0000043774
67,-0.0000010000,-4.3088090035,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480797,-2.1623639107,-1.2690727563
68,-6.4360117505,-0.0000051500,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629698,-2.5744775798,-3.8736975559,-2.0539653874,-6.4373481020,-2.1624560669,-1.2505290723
69,-7.4729521009,-1.0652303047,-3.3858704306,-5.3615318173,-4.2751796775,-0.0426081601,-5.3102248147,-4.6029430493,-1.6967629669,-2.5744716469,-3.8736976542,-0.7562662163,-6.4373479759,-0.1647981814,-1.2502357735
70,-7.7555962326,-1.4606110602,-5.7203829548,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430465,-3.7028629677,-0.1514386672,-3.8736975560,-2.0539653852,-6.4373480595,-2.1620473161,-1.2671393887
71,-6.8372802219,-8.0661690408,-3.3858704306,-4.3486247231,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-1.6967646043,-2.5744775751,-3.8736975544,-2.0539653868,-6.4373480825,-2.1621716118,-1.2671447527
72,-6.4360117505,-0.2426164403,-3.3858704306,-5.3615318173,-0.0000010000,-0.2094536439,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623312877,-1.2612933359
73,-5.0572715646,-12.3837111352,-0.0000010000,-5.3615318173,-4.2751796775,-0.0129939121,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480797,-2.1623341611,-0.1420730888
74,-5.0572715646,-0.2426164403,-3.3858704306,-0.0000057247,-4.2751796775,-2.5575599156,-5.3102248096,-4.6029430464,-3.7028629717,-1.5692613598,-3.8736975542,-2.0539653249,-6.4373482483,-2.1623779992,-1.2676260620
75,-6.0911297663,-3.1744019619,-0.0000010000,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480799,-2.1623384420,-1.2689930022
76,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975543,-2.0539653855,-6.4373480807,-2.1624150250,-1.2722171253
77,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480798,-2.1623875341,-1.2706933981
78,-5.0572715646,-0.0002103124,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629695,-2.5744775763,-3.8736975543,-2.0539653857,-6.4373480880,-2.1623803633,-1.2568135954
79,-5.0572715646,-0.0425362186,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975542,-0.0003961167,-6.4373480806,-2.1623492649,-1.2629615459
80,-0.0000010000,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623358751,-1.2675652970
81,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.8431175557,-3.8736975542,-0.7562661433,-6.4373480990,-2.1624321537,-0.0000010000
82,-5.0572715646,-0.2527319688,-3.3858704306,-5.3615318173,-4.2751796776,-2.5575596621,-5.3102249046,-4.6029431542,-3.7028655125,-2.5744858689,-3.8736976302,-2.0539426790,-6.4375271931,-0.6392103867,-2.2089406975
83,-5.0572715646,-0.0000983178,-3.3858704306,-4.4249478454,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629617,-3.5170992595,-3.8736975557,-2.0539653875,-6.4373480960,-2.1624231307,-1.2621254448
84,-5.0572715646,-5.0974415168,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599157,-5.3102248094,-4.6029430465,-3.7028626630,-1.5692613633,-3.8736975658,-2.0539653394,-6.4373482331,-0.6168622126,-1.2727361680
85,-5.0572715672,-1.0652303047,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248089,-4.6029430464,-3.7028629700,-0.1207895493,-3.8736975515,-2.0539653498,-6.4373485306,-2.1621371039,-1.2763184946
86,-5.0572715646,-0.1138197774,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975542,-2.0539653854,-6.4373480806,-2.1623496909,-0.0010577776
87,-0.0003730471,-3.1744019619,-3.3858704306,-4.4249478454,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480796,-2.1623480486,-1.2689067728
88,-6.0911297663,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.0000010000,-3.8736975542,-0.0000731072,-6.4373480990,-2.1624269983,-1.2701104115
89,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-0.0000454788,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-0.0004396574,-6.4373480796,-0.0300380096,-1.2665029641
90,-5.0572715646,-1.0652303047,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-0.0002488261,-2.0539653852,-6.4373480796,-2.1623299026,-0.0000638108
91,-5.0572715646,-3.1744019619,-3.3858704306,-0.0000010000,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.8431175590,-3.8736975546,-2.0539653657,-6.4373480978,-2.1624324245,-1.2716960519
92,-5.0572715646,-0.2842765858,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-1.0595576310,-3.8736975540,-2.0539653852,-6.4373480796,-2.1623294368,-1.2660405744
93,-6.0911297663,-2.4841763851,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-0.0000010000,-2.0539653852,-6.4373480796,-2.1623291700,-1.2642134925
94,-5.0572715646,-0.2426164403,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629697,-0.8431175589,-3.8736975543,-2.0539653657,-6.4373480960,-2.1624114995,-1.2685033233
95,-5.0572715646,-3.1744019619,-0.0000083132,-5.3615318173,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-3.7028629699,-2.5744775765,-3.8736975560,-2.0539653846,-6.4373480886,-0.0133153189,-1.2706088305
96,-5.0572715646,-3.7249244127,-3.3858704306,-0.0000010000,-4.2751796775,-2.5575599159,-5.3102248096,-4.6029430465,-3.7028629699,-2.5744775765,-3.8736975560,-2.0539653846,-6.4373480886,-1.0667692216,-1.2703561438
97,-0.0000010000,-7.2042187979,-3.3858704306,-4.3486247231,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629692,-2.5744775754,-3.8736975544,-2.0539653858,-6.4373480800,-2.1623979338,-1.2713844108
98,-5.0572715646,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653852,-0.0000010000,-2.1623292314,-1.2664873467
99,-5.0572715646,-0.0000287614,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775754,-3.8736975542,-2.0539653855,-6.4373480809,-2.1623658303,-1.2604306674
100,-5.0572715646,-0.0425362186,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248096,-4.6029430464,-3.7028629717,-1.5692613600,-3.8736975543,-2.0539653250,-6.4373482493,-2.1623978185,-1.2645100112
101,-6.0911297663,-3.1744019619,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-0.0000048230,-3.7028629693,-2.5744775750,-3.8736975540,-2.0539653851,-6.4373480798,-2.1623301933,-1.2673425195
102,-5.0572715646,-3.1744019619,-3.3858704306,-4.3486247231,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-0.0000041223,-3.8736975540,-0.7562661552,-6.4373480835,-2.1623410237,-1.2685489835
103,-5.0572715646,-1.0652303047,-3.3858704306,-5.3615318173,-4.2751796775,-0.0252435109,-5.3102248096,-4.6029430465,-3.7028629701,-0.5974781500,-3.8736975562,-2.0539653249,-6.4373482283,-2.1621247510,-1.2717510136
104,-6.7910361161,-2.1236334200,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629695,-1.1840716321,-3.8736975533,-2.0539653697,-6.4373480899,-2.1623479008,-0.0010653387
105,-5.0572715646,-0.0035997433,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975542,-2.0539653854,-6.4373480807,-2.1623494607,-1.2624869584
106,-5.0572715646,-0.6482344445,-0.0000014044,-4.9129936642,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629688,-2.5744775750,-3.8736975540,-2.0539653852,-6.4373480798,-2.1623532936,-0.0000043545
107,-5.0572715646,-0.0000010000,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-0.3144293586,-3.7028629693,-2.5744775754,-3.8736975542,-2.0539653855,-6.4373480817,-2.1623665979,-1.2607065706
108,-6.0911297663,-3.1744019619,-3.3858704306,-0.0000010000,-4.2751796775,-2.5575599156,-5.3102248094,-2.6479946827,-3.7028626606,-2.5744775792,-3.8736975656,-2.0539653996,-6.4373480645,-0.6168371073,-0.0000205105
109,-0.0000010000,-1.6017954232,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775751,-3.8736975541,-2.0539653853,-6.4373480797,-2.1623490055,-1.2677210831
110,-5.0572715646,-0.0206409282,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775753,-3.8736975542,-2.0539653854,-6.4373480807,-2.1623498960,-0.0010605313
111,-5.0572715646,-0.0355260596,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629696,-2.5744775786,-3.8736975557,-2.0539653870,-6.4373480939,-2.1624212183,-1.2612048133
112,-6.0911297663,-1.6017954232,-3.3858704306,-5.3615318173,-4.2751796775,-2.5575599156,-5.3102248095,-4.6029430464,-3.7028629693,-2.5744775750,-3.8736975540,-0.0003961167,-6.4373480796,-2.1623291796,-1.2665507079
113,-5.0572715646,-1.0652303047,-3.3858704306,-5.3615318173,-4.2751796775,-0.0047645504,-5.3102248095,-4.6029430467,-3.7028629694,-2.5744775634,-3.8736975585,-2.0539653858,-6.4373481047,-2.1622979687,-1.2594214342
